StationID,Year,Month,Day,Latitude,Longitude,StreamDischargeCFS,Air TemperatureC
14166000,2002,4,3,44.2704,236.82629,10100,11.3675
14166000,2002,4,4,44.2704,236.82629,10300,11.6597
14166000,2002,4,5,44.2704,236.82629,10600,9.96222
14166000,2002,4,6,44.2704,236.82629,10100,9.87875
14166000,2002,4,7,44.2704,236.82629,9650,10.4126
14166000,2002,4,8,44.2704,236.82629,9530,9.91202
14166000,2002,4,9,44.2704,236.82629,9690,13.499
14166000,2002,4,10,44.2704,236.82629,11900,15.235
14166000,2002,4,11,44.2704,236.82629,14000,16.8279
14166000,2002,4,12,44.2704,236.82629,13100,16.0452
14166000,2002,4,13,44.2704,236.82629,14000,14.8488
14166000,2002,4,14,44.2704,236.82629,23600,17.0168
14166000,2002,4,15,44.2704,236.82629,34400,19.1021
14166000,2002,4,16,44.2704,236.82629,31400,16.6913
14166000,2002,4,17,44.2704,236.82629,27100,16.1222
14166000,2002,4,18,44.2704,236.82629,25600,14.57
14166000,2002,4,19,44.2704,236.82629,22200,13.2562
14166000,2002,4,20,44.2704,236.82629,18100,13.396
14166000,2002,4,21,44.2704,236.82629,15700,13.027
14166000,2002,4,22,44.2704,236.82629,13600,13.387
14166000,2002,4,23,44.2704,236.82629,12000,13.5385
14166000,2002,4,24,44.2704,236.82629,10800,14.8124
14166000,2002,4,25,44.2704,236.82629,9840,14.9896
14166000,2002,4,26,44.2704,236.82629,9440,13.1066
14166000,2002,4,27,44.2704,236.82629,9320,11.3755
14166000,2002,4,28,44.2704,236.82629,8660,12.7746
14166000,2002,4,29,44.2704,236.82629,8240,13.7029
14166000,2002,4,30,44.2704,236.82629,8200,11.9102
14166000,2002,5,1,44.2704,236.82629,8060,11.3686
14166000,2002,5,2,44.2704,236.82629,7960,13.2401
14166000,2002,5,3,44.2704,236.82629,8000,13.9817
14166000,2002,5,4,44.2704,236.82629,7900,8.56329
14166000,2002,5,5,44.2704,236.82629,7690,8.22842
14166000,2002,5,6,44.2704,236.82629,7550,9.08795
14166000,2002,5,7,44.2704,236.82629,8360,10.1075
14166000,2002,5,8,44.2704,236.82629,8750,9.00903
14166000,2002,5,9,44.2704,236.82629,7930,9.61475
14166000,2002,5,10,44.2704,236.82629,8310,10.9818
14166000,2002,5,11,44.2704,236.82629,8560,12.3265
14166000,2002,5,12,44.2704,236.82629,8250,11.0431
14166000,2002,5,13,44.2704,236.82629,8230,11.6931
14166000,2002,5,14,44.2704,236.82629,8530,14.4976
14166000,2002,5,15,44.2704,236.82629,8400,14.5776
14166000,2002,5,16,44.2704,236.82629,8480,16.6408
14166000,2002,5,17,44.2704,236.82629,8580,15.4025
14166000,2002,5,18,44.2704,236.82629,8650,15.729
14166000,2002,5,19,44.2704,236.82629,8830,16.9935
14166000,2002,5,20,44.2704,236.82629,8680,15.2079
14166000,2002,5,21,44.2704,236.82629,8480,9.95767
14166000,2002,5,22,44.2704,236.82629,8670,12.1621
14166000,2002,5,23,44.2704,236.82629,8530,14.8004
14166000,2002,5,24,44.2704,236.82629,8340,14.8121
14166000,2002,5,25,44.2704,236.82629,8210,15.0258
14166000,2002,5,26,44.2704,236.82629,8330,14.4976
14166000,2002,5,27,44.2704,236.82629,8400,14.3359
14166000,2002,5,28,44.2704,236.82629,8850,14.2773
14166000,2002,5,29,44.2704,236.82629,9290,14.7956
14166000,2002,5,30,44.2704,236.82629,9600,15.9772
14166000,2002,5,31,44.2704,236.82629,8300,15.2914
14166000,2002,6,1,44.2704,236.82629,7260,12.9499
14166000,2002,6,2,44.2704,236.82629,6930,14.6917
14166000,2002,6,3,44.2704,236.82629,6860,14.6027
14166000,2002,6,4,44.2704,236.82629,7000,13.7738
14166000,2002,6,5,44.2704,236.82629,6860,13.5931
14166000,2002,6,6,44.2704,236.82629,6810,12.8889
14166000,2002,6,7,44.2704,236.82629,7000,15.1445
14166000,2002,6,8,44.2704,236.82629,6980,18.3103
14166000,2002,6,9,44.2704,236.82629,6730,21.303
14166000,2002,6,10,44.2704,236.82629,6500,22.0993
14166000,2002,6,11,44.2704,236.82629,6350,22.1526
14166000,2002,6,12,44.2704,236.82629,6260,21.4303
14166000,2002,6,13,44.2704,236.82629,6000,20.7317
14166000,2002,6,14,44.2704,236.82629,5570,16.9294
14166000,2002,6,15,44.2704,236.82629,5240,16.8368
14166000,2002,6,16,44.2704,236.82629,5020,16.333
14166000,2002,6,17,44.2704,236.82629,4950,15.3203
14166000,2002,6,18,44.2704,236.82629,5270,16.0963
14166000,2002,6,19,44.2704,236.82629,5500,14.8573
14166000,2002,6,20,44.2704,236.82629,5160,14.1332
14166000,2002,6,21,44.2704,236.82629,4990,15.2653
14166000,2002,6,22,44.2704,236.82629,4910,17.7979
14166000,2002,6,23,44.2704,236.82629,4790,20.098
14166000,2002,6,24,44.2704,236.82629,4690,18.9812
14166000,2002,6,25,44.2704,236.82629,4720,17.9756
14166000,2002,6,26,44.2704,236.82629,4750,18.0696
14166000,2002,6,27,44.2704,236.82629,4900,17.4305
14166000,2002,6,28,44.2704,236.82629,4840,17.8839
14166000,2002,6,29,44.2704,236.82629,4720,18.8842
14166000,2002,6,30,44.2704,236.82629,4670,20.6446
14166000,2002,7,1,44.2704,236.82629,4520,20.8159
14166000,2002,7,2,44.2704,236.82629,4350,18.1315
14166000,2002,7,3,44.2704,236.82629,4240,17.566
14166000,2002,7,4,44.2704,236.82629,4190,19.3485
14166000,2002,7,5,44.2704,236.82629,4120,18.358
14166000,2002,7,6,44.2704,236.82629,4140,20.3489
14166000,2002,7,7,44.2704,236.82629,4150,22.1692
14166000,2002,7,8,44.2704,236.82629,4130,22.1162
14166000,2002,7,9,44.2704,236.82629,4180,21.4695
14166000,2002,7,11,44.2704,236.82629,4120,18.8003
14166000,2002,7,12,44.2704,236.82629,4410,19.2885
14166000,2002,7,13,44.2704,236.82629,4420,20.2158
14166000,2002,7,14,44.2704,236.82629,4420,20.1663
14166000,2002,7,15,44.2704,236.82629,4450,21.0099
14166000,2002,7,16,44.2704,236.82629,4720,23.5656
14166000,2002,7,17,44.2704,236.82629,4710,25.9389
14166000,2002,7,18,44.2704,236.82629,4840,24.9381
14166000,2002,7,19,44.2704,236.82629,4860,21.9523
14166000,2002,7,20,44.2704,236.82629,4840,20.2612
14166000,2002,7,21,44.2704,236.82629,4860,19.6638
14166000,2002,7,22,44.2704,236.82629,4830,20.2287
14166000,2002,7,23,44.2704,236.82629,4800,17.6024
14166000,2002,7,24,44.2704,236.82629,4750,17.3443
14166000,2002,7,25,44.2704,236.82629,4750,17.9052
14166000,2002,7,26,44.2704,236.82629,4770,18.2039
14166000,2002,7,27,44.2704,236.82629,4790,19.2751
14166000,2002,7,28,44.2704,236.82629,4810,19.5757
14166000,2002,7,29,44.2704,236.82629,4820,21.7546
14166000,2002,7,30,44.2704,236.82629,4890,20.9068
14166000,2002,7,31,44.2704,236.82629,4990,20.0891
14166000,2002,8,1,44.2704,236.82629,4980,21.6668
14166000,2002,8,2,44.2704,236.82629,5000,22.4228
14166000,2002,8,3,44.2704,236.82629,5090,22.0704
14166000,2002,8,4,44.2704,236.82629,5140,21.5935
14166000,2002,8,5,44.2704,236.82629,5210,21.7378
14166000,2002,8,6,44.2704,236.82629,5190,22.7733
14166000,2002,8,7,44.2704,236.82629,5220,22.3263
14166000,2002,8,8,44.2704,236.82629,5220,19.8702
14166000,2002,8,9,44.2704,236.82629,5250,19.0904
14166000,2002,8,10,44.2704,236.82629,5370,18.4328
14166000,2002,8,11,44.2704,236.82629,5430,19.8482
14166000,2002,8,12,44.2704,236.82629,5470,19.5527
14166000,2002,8,13,44.2704,236.82629,5480,18.5975
14166000,2002,8,14,44.2704,236.82629,5500,19.9512
14166000,2002,8,15,44.2704,236.82629,5500,20.3759
14166000,2002,8,16,44.2704,236.82629,5550,19.6441
14166000,2002,8,17,44.2704,236.82629,5560,19.9566
14166000,2002,8,18,44.2704,236.82629,5470,19.2312
14166000,2002,8,19,44.2704,236.82629,5040,19.3061
14166000,2002,8,20,44.2704,236.82629,5090,18.0617
14166000,2002,8,21,44.2704,236.82629,5230,19.617
14166000,2002,8,22,44.2704,236.82629,5220,23.5644
14166000,2002,8,23,44.2704,236.82629,5170,21.8965
14166000,2002,8,24,44.2704,236.82629,5140,18.6371
14166000,2002,8,25,44.2704,236.82629,5140,19.1937
14166000,2002,8,26,44.2704,236.82629,5140,20.0151
14166000,2002,8,27,44.2704,236.82629,5110,20.4712
14166000,2002,8,28,44.2704,236.82629,5080,19.505
14166000,2002,8,29,44.2704,236.82629,5030,18.1758
14166000,2002,8,30,44.2704,236.82629,5000,19.2192
14166000,2002,8,31,44.2704,236.82629,5030,22.9223
14166000,2002,9,1,44.2704,236.82629,5030,23.6228
14166000,2002,9,2,44.2704,236.82629,5010,23.3593
14166000,2002,9,3,44.2704,236.82629,5000,21.9449
14166000,2002,9,4,44.2704,236.82629,5000,18.148
14166000,2002,9,5,44.2704,236.82629,5030,17.7929
14166000,2002,9,6,44.2704,236.82629,5090,19.0573
14166000,2002,9,7,44.2704,236.82629,5010,19.711
14166000,2002,9,8,44.2704,236.82629,5020,19.0915
14166000,2002,9,9,44.2704,236.82629,5030,18.3476
14166000,2002,9,10,44.2704,236.82629,5020,18.1283
14166000,2002,9,11,44.2704,236.82629,5020,16.7755
14166000,2002,9,12,44.2704,236.82629,5050,18.5705
14166000,2002,9,13,44.2704,236.82629,5040,19.4734
14166000,2002,9,14,44.2704,236.82629,5040,20.0828
14166000,2002,9,15,44.2704,236.82629,5090,21.0593
14166000,2002,9,16,44.2704,236.82629,5120,21.1856
14166000,2002,9,17,44.2704,236.82629,5400,19.1404
14166000,2002,9,18,44.2704,236.82629,5760,17.7806
14166000,2002,9,19,44.2704,236.82629,5480,14.2309
14166000,2002,9,20,44.2704,236.82629,5120,14.7148
14166000,2002,9,21,44.2704,236.82629,4960,13.1246
14166000,2002,9,22,44.2704,236.82629,5040,13.4002
14166000,2002,9,23,44.2704,236.82629,5140,13.821
14166000,2002,9,24,44.2704,236.82629,5170,16.3656
14166000,2002,9,25,44.2704,236.82629,5330,16.6383
14166000,2002,9,26,44.2704,236.82629,5430,16.8963
14166000,2002,9,27,44.2704,236.82629,5450,18.3086
14166000,2002,9,28,44.2704,236.82629,5510,19.9034
14166000,2002,9,29,44.2704,236.82629,5600,20.1004
14166000,2002,9,30,44.2704,236.82629,5710,20.8138
14166000,2002,10,1,44.2704,236.82629,5890,19.3581
14166000,2002,10,2,44.2704,236.82629,5940,14.233
14166000,2002,10,3,44.2704,236.82629,5850,16.4193
14166000,2002,10,4,44.2704,236.82629,5770,19.8359
14166000,2002,10,5,44.2704,236.82629,5430,19.7498
14166000,2002,10,6,44.2704,236.82629,5250,18.6176
14166000,2002,10,7,44.2704,236.82629,5180,12.9206
14166000,2002,10,8,44.2704,236.82629,5110,12.2542
14166000,2002,10,9,44.2704,236.82629,4930,10.1764
14166000,2002,10,10,44.2704,236.82629,4820,16.04
14166000,2002,10,11,44.2704,236.82629,4830,15.8215
14166000,2002,10,12,44.2704,236.82629,4750,14.134
14166000,2002,10,13,44.2704,236.82629,4710,11.2194
14166000,2002,10,14,44.2704,236.82629,4610,13.5334
14166000,2002,10,15,44.2704,236.82629,4540,13.2638
14166000,2002,10,16,44.2704,236.82629,4800,13.7629
14166000,2002,10,17,44.2704,236.82629,5020,12.9751
14166000,2002,10,18,44.2704,236.82629,5030,9.96677
14166000,2002,10,19,44.2704,236.82629,5030,10.9014
14166000,2002,10,20,44.2704,236.82629,5040,8.18784
14166000,2002,10,21,44.2704,236.82629,5050,9.05765
14166000,2002,10,22,44.2704,236.82629,5100,7.37479
14166000,2002,10,23,44.2704,236.82629,5130,8.10892
14166000,2002,10,24,44.2704,236.82629,5080,7.78555
14166000,2002,10,25,44.2704,236.82629,5110,8.19962
14166000,2002,10,26,44.2704,236.82629,5010,7.76376
14166000,2002,10,27,44.2704,236.82629,4940,15.2649
14166000,2002,10,28,44.2704,236.82629,4930,14.4687
14166000,2002,10,29,44.2704,236.82629,4800,11.487
14166000,2002,10,30,44.2704,236.82629,4590,9.07034
14166000,2002,10,31,44.2704,236.82629,4520,9.09506
14166000,2002,11,1,44.2704,236.82629,4430,8.3396
14166000,2002,11,2,44.2704,236.82629,4360,7.91611
14166000,2002,11,3,44.2704,236.82629,4370,7.32169
14166000,2002,11,4,44.2704,236.82629,4330,7.39981
14166000,2002,11,5,44.2704,236.82629,4350,7.92014
14166000,2002,11,6,44.2704,236.82629,4410,5.92972
14166000,2002,11,7,44.2704,236.82629,4440,2.63235
14166000,2002,11,8,44.2704,236.82629,4850,1.9635
14166000,2002,11,9,44.2704,236.82629,5740,2.58401
14166000,2002,11,10,44.2704,236.82629,7630,3.62125
14166000,2002,11,11,44.2704,236.82629,8110,5.94406
14166000,2002,11,12,44.2704,236.82629,7390,6.00107
14166000,2002,11,13,44.2704,236.82629,6610,2.8461
14166000,2002,11,14,44.2704,236.82629,6370,4.11038
14166000,2002,11,15,44.2704,236.82629,5910,3.70767
14166000,2002,11,16,44.2704,236.82629,5340,5.07462
14166000,2002,11,17,44.2704,236.82629,5640,6.62186
14166000,2002,11,21,44.2704,236.82629,4740,5.98407
14166000,2002,11,22,44.2704,236.82629,4490,6.1199
14166000,2002,11,23,44.2704,236.82629,4420,4.82272
14166000,2002,11,24,44.2704,236.82629,4470,3.44382
14166000,2002,11,25,44.2704,236.82629,4430,3.95358
14166000,2002,11,26,44.2704,236.82629,4360,6.95538
14166000,2002,11,27,44.2704,236.82629,4260,8.65817
14166000,2002,11,28,44.2704,236.82629,4220,7.65488
14166000,2002,11,29,44.2704,236.82629,4150,4.38126
14166000,2002,11,30,44.2704,236.82629,4050,2.42758
14166000,2002,12,1,44.2704,236.82629,3870,1.12625
14166000,2002,12,2,44.2704,236.82629,3840,0.836456
14166000,2002,12,3,44.2704,236.82629,3840,2.16708
14166000,2002,12,4,44.2704,236.82629,3880,-0.416534
14166000,2002,12,5,44.2704,236.82629,3850,-1.54141
14166000,2002,12,6,44.2704,236.82629,3520,-3.79221
14166000,2002,12,7,44.2704,236.82629,3180,-1.96024
14166000,2002,12,8,44.2704,236.82629,3140,-1.76663
14166000,2002,12,9,44.2704,236.82629,3130,1.11935
14166000,2002,12,10,44.2704,236.82629,3330,1.97375
14166000,2002,12,11,44.2704,236.82629,3700,1.92618
14166000,2002,12,12,44.2704,236.82629,4360,-0.0877686
14166000,2002,12,13,44.2704,236.82629,5590,0.0425415
14166000,2002,12,14,44.2704,236.82629,7060,-1.24252
14166000,2002,12,15,44.2704,236.82629,9000,-1.27115
14166000,2002,12,16,44.2704,236.82629,16000,-2.36002
14166000,2002,12,17,44.2704,236.82629,14400,-3.87497
14166000,2002,12,18,44.2704,236.82629,12200,-5.46106
14166000,2002,12,19,44.2704,236.82629,9680,-6.96207
14166000,2002,12,20,44.2704,236.82629,7990,-7.7648
14166000,2002,12,21,44.2704,236.82629,8010,-3.31387
14166000,2002,12,22,44.2704,236.82629,10800,-3.15652
14166000,2002,12,23,44.2704,236.82629,9210,-10.672
14166000,2002,12,24,44.2704,236.82629,7970,-6.31064
14166000,2002,12,25,44.2704,236.82629,7000,0.189789
14166000,2002,12,26,44.2704,236.82629,7090,3.08835
14166000,2002,12,27,44.2704,236.82629,12400,-3.10403
14166000,2002,12,28,44.2704,236.82629,21300,-9.40997
14166000,2002,12,29,44.2704,236.82629,26700,-13.8679
14166000,2002,12,30,44.2704,236.82629,24500,-7.73294
14166000,2002,12,31,44.2704,236.82629,36600,-4.15811
14166000,2003,1,1,44.2704,236.82629,32000,-0.727631
14166000,2003,1,2,44.2704,236.82629,27300,1.52121
14166000,2003,1,3,44.2704,236.82629,30500,4.23514
14166000,2003,1,4,44.2704,236.82629,32000,3.98868
14166000,2003,1,5,44.2704,236.82629,31800,5.67767
14166000,2003,1,6,44.2704,236.82629,27600,7.13348
14166000,2003,1,7,44.2704,236.82629,23700,7.50888
14166000,2003,1,8,44.2704,236.82629,20300,3.75369
14166000,2003,1,9,44.2704,236.82629,16500,5.61288
14166000,2003,1,10,44.2704,236.82629,14400,4.86099
14166000,2003,1,11,44.2704,236.82629,13400,6.789
14166000,2003,1,12,44.2704,236.82629,13000,6.87772
14166000,2003,1,13,44.2704,236.82629,16300,4.6409
14166000,2003,1,14,44.2704,236.82629,17600,4.92166
14166000,2003,1,15,44.2704,236.82629,16000,4.25876
14166000,2003,1,16,44.2704,236.82629,13900,4.55569
14166000,2003,1,17,44.2704,236.82629,12300,3.51315
14166000,2003,1,18,44.2704,236.82629,10800,4.66681
14166000,2003,1,19,44.2704,236.82629,9720,7.07968
14166000,2003,1,20,44.2704,236.82629,8730,8.21027
14166000,2003,1,21,44.2704,236.82629,8140,9.37009
14166000,2003,1,22,44.2704,236.82629,7880,8.01474
14166000,2003,1,23,44.2704,236.82629,8270,6.72134
14166000,2003,1,24,44.2704,236.82629,8730,6.1644
14166000,2003,1,25,44.2704,236.82629,11200,6.35648
14166000,2003,1,26,44.2704,236.82629,14100,5.58206
14166000,2003,1,27,44.2704,236.82629,24700,6.74533
14166000,2003,1,28,44.2704,236.82629,27700,6.69016
14166000,2003,1,29,44.2704,236.82629,23600,5.45865
14166000,2003,1,30,44.2704,236.82629,26000,1.98178
14166000,2003,1,31,44.2704,236.82629,34000,4.03323
14166000,2003,2,1,44.2704,236.82629,34900,5.7717
14166000,2003,2,2,44.2704,236.82629,32200,4.26627
14166000,2003,2,3,44.2704,236.82629,29900,5.60056
14166000,2003,2,4,44.2704,236.82629,27700,6.74344
14166000,2003,2,5,44.2704,236.82629,25100,6.21878
14166000,2003,2,6,44.2704,236.82629,22100,7.17908
14166000,2003,2,7,44.2704,236.82629,18400,7.60156
14166000,2003,2,8,44.2704,236.82629,15700,9.70078
14166000,2003,2,9,44.2704,236.82629,13200,9.61411
14166000,2003,2,10,44.2704,236.82629,11600,9.30484
14166000,2003,2,11,44.2704,236.82629,10200,8.88742
14166000,2003,2,12,44.2704,236.82629,8640,10.7848
14166000,2003,2,13,44.2704,236.82629,7690,10.615
14166000,2003,2,14,44.2704,236.82629,7270,8.93655
14166000,2003,2,15,44.2704,236.82629,6990,7.71359
14166000,2003,2,16,44.2704,236.82629,7580,7.64542
14166000,2003,2,17,44.2704,236.82629,9600,5.85327
14166000,2003,2,18,44.2704,236.82629,12200,5.52463
14166000,2003,2,19,44.2704,236.82629,12900,4.36722
14166000,2003,2,20,44.2704,236.82629,11600,4.56003
14166000,2003,2,21,44.2704,236.82629,11000,5.09259
14166000,2003,2,22,44.2704,236.82629,11300,1.5347
14166000,2003,2,23,44.2704,236.82629,11100,-0.452911
14166000,2003,2,24,44.2704,236.82629,10500,-1.40738
14166000,2003,2,25,44.2704,236.82629,9520,0.0327454
14166000,2003,2,26,44.2704,236.82629,8680,1.4512
14166000,2003,2,27,44.2704,236.82629,7990,4.28702
14166000,2003,2,28,44.2704,236.82629,7500,6.37271
14166000,2003,3,1,44.2704,236.82629,7000,6.66202
14166000,2003,3,2,44.2704,236.82629,6650,9.88547
14166000,2003,3,3,44.2704,236.82629,6550,11.0626
14166000,2003,3,4,44.2704,236.82629,6800,8.31445
14166000,2003,3,5,44.2704,236.82629,6680,7.83218
14166000,2003,3,6,44.2704,236.82629,8030,9.99445
14166000,2003,3,7,44.2704,236.82629,16500,10.4215
14166000,2003,3,8,44.2704,236.82629,24300,10.4221
14166000,2003,3,9,44.2704,236.82629,21200,13.5227
14166000,2003,3,10,44.2704,236.82629,20000,14.5512
14166000,2003,3,11,44.2704,236.82629,19300,13.8734
14166000,2003,3,12,44.2704,236.82629,19700,11.6637
14166000,2003,3,13,44.2704,236.82629,19800,11.7887
14166000,2003,3,14,44.2704,236.82629,17200,9.56021
14166000,2003,3,15,44.2704,236.82629,14300,7.19476
14166000,2003,3,16,44.2704,236.82629,12700,9.93704
14166000,2003,3,17,44.2704,236.82629,12000,11.302
14166000,2003,3,18,44.2704,236.82629,11000,8.19345
14166000,2003,3,19,44.2704,236.82629,10300,8.5437
14166000,2003,3,20,44.2704,236.82629,10800,7.54446
14166000,2003,3,21,44.2704,236.82629,11400,8.7858
14166000,2003,3,22,44.2704,236.82629,17900,10.0513
14166000,2003,3,23,44.2704,236.82629,26100,10.1129
14166000,2003,3,24,44.2704,236.82629,21700,9.4678
14166000,2003,3,25,44.2704,236.82629,22400,6.59766
14166000,2003,3,26,44.2704,236.82629,32100,8.6058
14166000,2003,3,27,44.2704,236.82629,36900,8.14478
14166000,2003,3,28,44.2704,236.82629,33800,9.78391
14166000,2003,3,29,44.2704,236.82629,29700,10.9556
14166000,2003,3,30,44.2704,236.82629,25000,9.11053
14166000,2003,3,31,44.2704,236.82629,21900,6.93845
14166000,2003,4,1,44.2704,236.82629,21200,7.81241
14166000,2003,4,2,44.2704,236.82629,19800,9.52817
14166000,2003,4,3,44.2704,236.82629,18300,5.61697
14166000,2003,4,4,44.2704,236.82629,16300,5.3494
14166000,2003,4,5,44.2704,236.82629,15200,6.12314
14166000,2003,4,6,44.2704,236.82629,16000,7.77042
14166000,2003,4,7,44.2704,236.82629,16100,7.65207
14166000,2003,4,8,44.2704,236.82629,15300,6.6384
14166000,2003,4,9,44.2704,236.82629,15000,6.65411
14166000,2003,4,10,44.2704,236.82629,15200,7.15054
14166000,2003,4,11,44.2704,236.82629,15400,9.87833
14166000,2003,4,12,44.2704,236.82629,16100,11.1436
14166000,2003,4,13,44.2704,236.82629,17600,10.5391
14166000,2003,4,14,44.2704,236.82629,18100,12.5703
14166000,2003,4,15,44.2704,236.82629,17600,12.063
14166000,2003,4,16,44.2704,236.82629,16900,7.98929
14166000,2003,4,17,44.2704,236.82629,16400,10.0682
14166000,2003,4,18,44.2704,236.82629,16900,7.96927
14166000,2003,4,19,44.2704,236.82629,16000,8.12384
14166000,2003,4,20,44.2704,236.82629,15000,7.65945
14166000,2003,4,21,44.2704,236.82629,15300,8.38638
14166000,2003,4,22,44.2704,236.82629,14700,11.2635
14166000,2003,4,23,44.2704,236.82629,14300,13.3603
14166000,2003,4,24,44.2704,236.82629,18800,14.6691
14166000,2003,4,25,44.2704,236.82629,19400,14.3192
14166000,2003,4,26,44.2704,236.82629,17900,13.5164
14166000,2003,4,27,44.2704,236.82629,15500,11.3246
14166000,2003,4,28,44.2704,236.82629,14000,9.53116
14166000,2003,4,29,44.2704,236.82629,11600,9.94119
14166000,2003,4,30,44.2704,236.82629,9790,11.1482
14166000,2003,5,1,44.2704,236.82629,9140,12.614
14166000,2003,5,2,44.2704,236.82629,8620,13.687
14166000,2003,5,3,44.2704,236.82629,8600,13.3795
14166000,2003,5,4,44.2704,236.82629,9230,13.3528
14166000,2003,5,5,44.2704,236.82629,10400,11.744
14166000,2003,5,6,44.2704,236.82629,10200,13.438
14166000,2003,5,7,44.2704,236.82629,9490,13.7119
14166000,2003,5,8,44.2704,236.82629,9480,14.6177
14166000,2003,5,9,44.2704,236.82629,9380,12.8234
14166000,2003,5,10,44.2704,236.82629,9080,13.4469
14166000,2003,5,11,44.2704,236.82629,8880,15.6978
14166000,2003,5,12,44.2704,236.82629,8840,13.2582
14166000,2003,5,13,44.2704,236.82629,8750,16.7526
14166000,2003,5,14,44.2704,236.82629,8760,19.4837
14166000,2003,5,15,44.2704,236.82629,8700,19.8152
14166000,2003,5,16,44.2704,236.82629,8890,15.3608
14166000,2003,5,17,44.2704,236.82629,9330,13.8509
14166000,2003,5,18,44.2704,236.82629,9360,15.9383
14166000,2003,5,19,44.2704,236.82629,9220,18.3716
14166000,2003,5,20,44.2704,236.82629,8770,19.6597
14166000,2003,5,21,44.2704,236.82629,8560,13.8116
14166000,2003,5,22,44.2704,236.82629,8190,10.5504
14166000,2003,5,23,44.2704,236.82629,8180,10.4864
14166000,2003,5,24,44.2704,236.82629,7940,9.18842
14166000,2003,5,25,44.2704,236.82629,7990,13.2004
14166000,2003,5,26,44.2704,236.82629,7930,15.7411
14166000,2003,5,27,44.2704,236.82629,7750,18.0138
14166000,2003,5,28,44.2704,236.82629,7880,18.3225
14166000,2003,5,29,44.2704,236.82629,8080,17.3675
14166000,2003,5,30,44.2704,236.82629,8070,15.2141
14166000,2003,5,31,44.2704,236.82629,7960,14.7559
14166000,2003,6,1,44.2704,236.82629,7640,10.3686
14166000,2003,6,2,44.2704,236.82629,7680,11.5847
14166000,2003,6,3,44.2704,236.82629,8100,12.8659
14166000,2003,6,4,44.2704,236.82629,8500,13.7591
14166000,2003,6,5,44.2704,236.82629,8430,14.7166
14166000,2003,6,6,44.2704,236.82629,8350,16.11
14166000,2003,6,7,44.2704,236.82629,8300,16.6277
14166000,2003,6,8,44.2704,236.82629,8440,18.8405
14166000,2003,6,9,44.2704,236.82629,8610,18.9795
14166000,2003,6,10,44.2704,236.82629,8460,18.6781
14166000,2003,6,11,44.2704,236.82629,7940,16.7867
14166000,2003,6,12,44.2704,236.82629,7160,16.0115
14166000,2003,6,13,44.2704,236.82629,6530,16.9896
14166000,2003,6,14,44.2704,236.82629,5910,16.7862
14166000,2003,6,15,44.2704,236.82629,5360,13.1372
14166000,2003,6,16,44.2704,236.82629,5140,14.3449
14166000,2003,6,17,44.2704,236.82629,4880,16.9239
14166000,2003,6,18,44.2704,236.82629,4600,15.3025
14166000,2003,6,19,44.2704,236.82629,4550,13.4701
14166000,2003,6,20,44.2704,236.82629,4480,12.7482
14166000,2003,6,21,44.2704,236.82629,4550,14.8195
14166000,2003,6,22,44.2704,236.82629,4500,15.1124
14166000,2003,6,23,44.2704,236.82629,4550,15.2198
14166000,2003,6,24,44.2704,236.82629,4540,17.9575
14166000,2003,6,25,44.2704,236.82629,4470,17.6787
14166000,2003,6,26,44.2704,236.82629,4410,18.9564
14166000,2003,6,27,44.2704,236.82629,4390,17.7261
14166000,2003,6,28,44.2704,236.82629,4460,18.9616
14166000,2003,6,29,44.2704,236.82629,4490,22.5872
14166000,2003,6,30,44.2704,236.82629,4610,21.0031
14166000,2003,7,1,44.2704,236.82629,4550,16.1419
14166000,2003,7,2,44.2704,236.82629,4520,17.665
14166000,2003,7,3,44.2704,236.82629,4490,17.2899
14166000,2003,7,4,44.2704,236.82629,4570,18.5102
